key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_HL	N_HL	p_LLI	N_LLI	p_LLIILLIII	N_LLIILLIII	p_LLIV	N_LLIV
func_4f1f392bb016	3.5645939858918063	0.3124806231224394	0.014098773867123458	HL,LLI	59925.EU91_1252,167546.P9301_14351,1282876.BAOK01000001_gene2704,28115.HR11_08565,272562.CA_C2316,2340.JV46_10960	polysaccharide deacetylase	0.10256410256410256	78	0.03225806451612903	31	0	11	0	10
func_f6dab603794f	3.5645939858918063	0.3124806231224394	0.014098773867123458	HL,LLI	1501268.EW14_1703,167542.P9515_12811	Hydrolyzes RNA 2', 3'-cyclic phosphodiester to an RNA 2'- phosphomonoester	0.10256410256410256	78	0.03225806451612903	31	0	11	0	10
func_b3a52b414993	3.5582047393276497	0.3132912520042638	0.0141169909340234	HL,LLI,LLIILLIII	1501268.EW14_1264,167539.Pro_0149	SPFH domain-Band 7 family	0.05128205128205128	78	0.06451612903225806	31	0.18181818181818185	11	0	10
func_2dafe1fcbca7	3.53424992226375	0.31634711342402455	0.014236200327504984	HL,LLI,LLIILLIII	1499499.EV06_2045,74545.EU96_1392	EcoEI R protein C-terminal	0.02564102564102564	78	0.0967741935483871	31	0.09090909090909093	11	0	10
func_1cfbabb6695f	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	146891.A9601_14561,59919.PMM1237,1280380.KR100_01380	phosphoglycolate phosphatase activity	0.0641025641025641	78	0	31	0	11	0	10
func_257754d9c5a5	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	167546.P9301_07091	cytolysis by virus of host cell	0.0641025641025641	78	0	31	0	11	0	10
func_27d81df39e7e	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	1471522.JFNU01000169_gene822	pilus organization	0.0641025641025641	78	0	31	0	11	0	10
func_37bdd35f0ed7	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	1471459.JFLJ01000134_gene1267	pelF :: transferase activity, transferring glycosyl groups	0.0641025641025641	78	0	31	0	11	0	10
func_458ea4717798	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	228410.NE0502,757424.Hsero_4222,335283.Neut_0186	wbpM :: Polysaccharide biosynthesis protein	0.0641025641025641	78	0	31	0	11	0	10
func_52404e9c8c68	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	59925.EU91_1245,306281.AJLK01000134_gene1536,93060.P9215_14571	Methylase involved in ubiquinone menaquinone biosynthesis	0.0641025641025641	78	0	31	0	11	0	10
func_5b58baec2ae6	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	1471459.JFLJ01000130_gene1503,74546.PMT9312_1170	Las17-binding protein actin regulator	0.0641025641025641	78	0	31	0	11	0	10
func_7043fb5bf041	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	64471.sync_0231,166314.Syncc8109_0185,221359.RS9916_38572	galE :: UDP-glucose 4-epimerase	0.0641025641025641	78	0	31	0	11	0	10
func_8b2e46958681	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	167546.P9301_17121	Photosystem I reaction centre subunit VIII	0.0641025641025641	78	0	31	0	11	0	10
func_a74bf01ee548	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	59926.EV02_1181	Raf kinase inhibitor-like protein,  YbhB YbcL family	0.0641025641025641	78	0	31	0	11	0	10
func_bbe055946a7d	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	1469557.JSWF01000028_gene2949,494416.AYXN01000042_gene1902,981327.F925_00642,264198.Reut_B5375,981336.F944_01164	wbpO :: Belongs to the UDP-glucose GDP-mannose dehydrogenase family	0.0641025641025641	78	0	31	0	11	0	10
func_d6bbfd7039ba	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	1322246.BN4_12680,608506.COB47_0921,1121451.DESAM_21315	PFAM N-acetylneuraminic acid synthase	0.0641025641025641	78	0	31	0	11	0	10
func_e36c62bf97ea	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	59921.EU92_0451,167546.P9301_14151,167542.P9515_18321	galE :: COG1087 UDP-glucose 4-epimerase Cell envelope biogenesis, outer membrane	0.0641025641025641	78	0	31	0	11	0	10
func_e699925202af	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	59921.EU92_1354,93060.P9215_10111,167542.P9515_09631	hemG :: menaquinone-dependent protoporphyrinogen oxidase activity	0.0641025641025641	78	0	31	0	11	0	10
func_ff678ba7485f	3.4668389544924527	0.32508853354056144	0.01435038980261098	HL	93060.P9215_14761,1471459.JFLJ01000133_gene1246	Phosphorylase superfamily	0.0641025641025641	78	0	31	0	11	0	10
func_032c51272937	3.4025310632469967	0.3336252655311289	0.014708513816028428	HL,LLI,LLIV	93060.P9215_13001,272123.Anacy_3574,1501269.EW15_2195,1501269.EW15_0541,59925.EU91_1390,74546.PMT9312_1202	TIGRFAM TIGR03032 family protein	0.08974358974358974	78	0.16129032258064516	31	0	11	0.2	10
func_04e57cf8799e	3.0821819363277916	0.37912708237901765	0.016669874743693813	HL,LLIILLIII,LLIV	221359.RS9916_37077,1280380.KR100_07485	Tryptophan-rich Synechocystis species C-terminal domain	0.03846153846153846	78	0	31	0.09090909090909093	11	0.1	10
func_c45d7a26a16a	3.0821819363277916	0.37912708237901765	0.016669874743693813	HL,LLIILLIII,LLIV	1002672.SAR11G3_01399,146891.A9601_12321,167542.P9515_12161,1132855.KB913035_gene724,221359.RS9916_32452	Autotransporter beta-domain	0.03846153846153846	78	0	31	0.09090909090909093	11	0.1	10
func_51d8096fec2b	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	74546.PMT9312_1341,93059.P9211_12421,195253.Syn6312_0743,1085623.GNIT_2373,93059.P9211_12871,1338011.BD94_3276	cytidylyl-transferase	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_5a896442acf5	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	290318.Cvib_0075,398579.Spea_3849,1088868.CIN_09320,146891.A9601_00521	Restriction endonuclease	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_5b1fba1ab99e	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	204773.HEAR1134,319003.Bra1253DRAFT_07260,195253.Syn6312_0752	rfbG :: Polysaccharide biosynthesis protein	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_643972482ae4	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	207954.MED92_16720,316279.Syncc9902_0347,543913.D521_0319,1159870.KB907784_gene2777	synthase	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_78daaca7a1d0	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	59919.PMM1202,985255.APHJ01000023_gene2574,1499499.EV06_0047,1123008.KB905712_gene762	3-beta hydroxysteroid dehydrogenase/isomerase family	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_bc729e563f08	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	167539.Pro_1274,74546.PMT9312_0373,146891.A9601_04281,93060.P9215_04541	Z1 domain	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_d6c75d458fdf	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	167548.EU98_1602	ubiquitin	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_e1953d2225fd	3.0553412759660374	0.3831710950851545	0.016669874743693813	HL,LLIILLIII	146891.A9601_17341,167548.EU98_1322	Arylsulfotransferase (ASST)	0.0641025641025641	78	0	31	0.09090909090909093	11	0	10
func_2aa3fba7d354	3.0506666823886843	0.3838791488589322	0.016669874743693813	HL,LLIV	59921.EU92_0466,93060.P9215_14451,167546.P9301_14141	ptmF :: inositol 2-dehydrogenase activity	0.05128205128205128	78	0	31	0	11	0.1	10
func_adf4ae4486f2	3.0506666823886843	0.3838791488589322	0.016669874743693813	HL,LLIV	32051.SynWH7803_1308,93060.P9215_04491,192952.MM_2730	Putative DNA-binding domain	0.05128205128205128	78	0	31	0	11	0.1	10
func_7136b495ac78	3.042416185405681	0.385131556549952	0.016703354970129994	HL,LLIILLIII,LLIV	313598.MED152_07305,74546.PMT9312_0600,1499498.EV05_1506	Domain of unknown function (DUF697)	0.08974358974358974	78	0	31	0.09090909090909093	11	0.1	10
func_1b5c2cb30582	2.911714948190546	0.40543824131182604	0.017496583482553327	HL,LLI	146891.A9601_14521,59919.PMM1234	frmA :: Zinc-binding dehydrogenase	0.08974358974358974	78	0.03225806451612903	31	0	11	0	10
func_597b49223fb9	2.911714948190546	0.40543824131182604	0.017496583482553327	HL,LLI	1501268.EW14_1456,74546.PMT9312_1336	GHMP kinases N terminal domain	0.08974358974358974	78	0.03225806451612903	31	0	11	0	10
func_c49aeb49eb06	2.911714948190546	0.40543824131182604	0.017496583482553327	HL,LLI	946483.Cenrod_0497,1121403.AUCV01000001_gene786,1116472.MGMO_94c00220,945550.VISI1226_14926	Oxidoreductase family,  C-terminal alpha/beta domain	0.08974358974358974	78	0.03225806451612903	31	0	11	0	10
func_cf5d342f8240	2.911714948190546	0.40543824131182604	0.017496583482553327	HL,LLI	59925.EU91_1248,74546.PMT9312_1302,59919.PMM1229,74545.EU96_1527	The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2)	0.08974358974358974	78	0.03225806451612903	31	0	11	0	10
func_4e19d981d50c	2.8050836000882997	0.4226637495373494	0.01814964911728314	HL,LLIILLIII	1202532.FF52_10303,629265.PMA4326_22634,1501268.EW14_1469,857087.Metme_1164	Catalyzes the conversion of S-adenosyl-L-methionine (SAM) to carboxy-S-adenosyl-L-methionine (Cx-SAM)	0.05128205128205128	78	0	31	0.09090909090909093	11	0	10
func_4eb26cbfe5b7	2.8050836000882997	0.4226637495373494	0.01814964911728314	HL,LLIILLIII	167548.EU98_1840,93059.P9211_12851,167546.P9301_14011	glycolate biosynthetic process	0.05128205128205128	78	0	31	0.09090909090909093	11	0	10
func_b9460c0eb394	2.8050836000882997	0.4226637495373494	0.01814964911728314	HL,LLIILLIII	59921.EU92_0481,1410666.JHXG01000009_gene452,1499499.EV06_2015,167542.P9515_13921,167548.EU98_1844	Glycosyltransferase family 10 (fucosyltransferase) C-term	0.05128205128205128	78	0	31	0.09090909090909093	11	0	10
func_c79c61b941e3	2.8050836000882997	0.4226637495373494	0.01814964911728314	HL,LLIILLIII	110663.KI911558_gene1524,1499499.EV06_2008,1499499.EV06_0069,84588.SYNW0400	Capsule polysaccharide	0.05128205128205128	78	0	31	0.09090909090909093	11	0	10
func_ba958f4b5934	2.7730672738888464	0.4279527349871668	0.018354048598513716	HL,LLIILLIII,LLIV	1132442.KB889752_gene2940,1196322.A370_05152,1244531.CIG1485E_0041,332101.JIBU02000013_gene1277,313625.BL107_05874,1123229.AUBC01000004_gene3017,1197906.CAJQ02000023_gene2185	tRNA processing	0.07692307692307693	78	0	31	0.09090909090909093	11	0.1	10
func_233df2f4dc31	2.705685911421582	0.43926189792858744	0.018792617406837343	HL,LLIILLIII,LLIV	93059.P9211_12441,1501268.EW14_1467,93060.P9215_14501,167546.P9301_14071	COG381 UDP-N-acetylglucosamine 2-epimerase Cell envelope biogenesis,  outer membrane	0.05128205128205128	78	0	31	0.09090909090909093	11	0.1	10
func_751471ff0453	2.705685911421582	0.43926189792858744	0.018792617406837343	HL,LLIILLIII,LLIV	521719.ATXQ01000001_gene295,1211817.CCAT010000083_gene1670,232348.ADXL01000091_gene429,146891.A9601_13921,167539.Pro_1329,1034943.BN1094_00515	glycosyl transferase group 1	0.05128205128205128	78	0	31	0.09090909090909093	11	0.1	10
func_5f2cd2a7f237	2.6050868757579377	0.45659844969136004	0.019510257261441562	HL,LLI,LLIILLIII	167546.P9301_06971,74546.PMT9312_1195	ppdB :: General secretion pathway protein	0.07692307692307693	78	0.06451612903225806	31	0.18181818181818185	11	0	10
func_33be6cda5ff4	2.539427641538957	0.4682077462050079	0.019932674669632954	HL,LLI	1501269.EW15_1502,74545.EU96_1318	Phage capsid family	0.10256410256410256	78	0.06451612903225806	31	0	11	0	10
func_613da48ac4f3	2.539427641538957	0.4682077462050079	0.019932674669632954	HL,LLI	166318.Syn8016DRAFT_1714,64471.sync_0149,585423.KR49_06475,69042.WH5701_14286	Periplasmic protein involved in polysaccharide export	0.10256410256410256	78	0.06451612903225806	31	0	11	0	10
func_d3098b6d02ce	2.539427641538957	0.4682077462050079	0.019932674669632954	HL,LLI	1471522.JFNU01000200_gene466,102129.Lepto7375DRAFT_5675,167548.EU98_0170,91464.S7335_2742,118166.JH976537_gene464	NMT1-like family	0.10256410256410256	78	0.06451612903225806	31	0	11	0	10
func_8b9af0f636e3	2.5278759404421622	0.47027433471229835	0.019996118953936326	HL,LLI,LLIV	573569.F7308_0863,506534.Rhein_1695,402881.Plav_3312,1215092.PA6_056_00020,457396.CSBG_00482,706587.Desti_1711,926561.KB900620_gene3031	WbqC-like protein family	0.03846153846153846	78	0.0967741935483871	31	0	11	0.1	10
func_4ccd03bf8f53	2.294034066912128	0.5136647847756862	0.021787684707326616	HL,LLI	1160707.AJIK01000008_gene861,2340.JV46_10950,146891.A9601_13431,1244531.CIG1485E_0028,1144319.PMI16_02478	Formyl transferase	0.07692307692307693	78	0.03225806451612903	31	0	11	0	10
func_8ed5d7fb5d53	2.294034066912128	0.5136647847756862	0.021787684707326616	HL,LLI	59925.EU91_1253,74546.PMT9312_1300	Oxidoreductase family,  C-terminal alpha beta domain	0.07692307692307693	78	0.03225806451612903	31	0	11	0	10
func_18070feec75e	2.1338807482701236	0.5450889248593698	0.023092345626678723	HL,LLI,LLIILLIII	1280380.KR100_02625,221360.RS9917_03833,316279.Syncc9902_2090	lim :: UDP-N-acetylmuramyl pentapeptide phosphotransferase UDP-N-acetylglucosamine-1-phosphate transferase	0.02564102564102564	78	0.06451612903225806	31	0.09090909090909093	11	0	10
func_7dca0da88efa	2.1025990961861147	0.5513871274669372	0.02333067818795529	HL,LLI	580340.Tlie_1238,1123400.KB904754_gene1034,879309.HMPREF9199_2049,1355368.JART01000021_gene1621,273075.Ta0854,987059.RBXJA2T_06535,411479.BACUNI_00974,290512.Paes_1745	gmhA :: Catalyzes the isomerization of sedoheptulose 7-phosphate in D-glycero-D-manno-heptose 7-phosphate	0.08974358974358974	78	0.0967741935483871	31	0	11	0	10
func_55b5c0a6177f	2.0820131916797786	0.5555601792617247	0.023450056018652837	HL,LLI	585423.KR49_06485,69042.WH5701_14281,64471.sync_0151,166318.Syn8016DRAFT_1716	phosphatase	0.08974358974358974	78	0.06451612903225806	31	0	11	0	10
func_d93fc1042c13	2.0820131916797786	0.5555601792617247	0.023450056018652837	HL,LLI	166318.Syn8016DRAFT_1715,585423.KR49_06480	epsB :: COG0489 ATPases involved in chromosome partitioning	0.08974358974358974	78	0.06451612903225806	31	0	11	0	10
func_8a873385148c	1.9909955676841973	0.5742777101151009	0.024210664944221715	HL,LLI,LLIILLIII	1209989.TepiRe1_1906	lspL :: NAD(P)H-binding	0.08974358974358974	78	0.03225806451612903	31	0.09090909090909093	11	0	10
func_c8dfd6a96913	1.7573400368933703	0.6242619216656098	0.0262859831946971	HL,LLI,LLIV	383372.Rcas_3093,479434.Sthe_2765,1454007.JAUG01000036_gene4376,59921.EU92_0263,644282.Deba_0419,290317.Cpha266_2635,167548.EU98_1870	PFAM NAD-dependent epimerase dehydratase	0.07692307692307693	78	0.03225806451612903	31	0	11	0.1	10
func_742f1ecf0d43	1.7228880128102433	0.6318573125102374	0.026541383751291017	HL,LLI	693444.D782_1587,1101190.ARWB01000001_gene742,1163389.OOM_1615,1123518.ARWI01000001_gene631,1201293.AKXQ01000007_gene533,392500.Swoo_1578	neuA :: Acylneuraminate cytidylyltransferase	0.0641025641025641	78	0.03225806451612903	31	0	11	0	10
func_75233e12d65f	1.7228880128102433	0.6318573125102374	0.026541383751291017	HL,LLI	391735.Veis_4853,314270.RB2083_3004,1432050.IE4771_CH00809,159087.Daro_1248,316058.RPB_1534,998088.B565_2792	NeuB family	0.0641025641025641	78	0.03225806451612903	31	0	11	0	10
func_0cecc443cc0f	1.7014809566060685	0.6366045952819993	0.026708460299337808	HL,LLI	1122947.FR7_1617,1501268.EW14_1492,411154.GFO_2025,93060.P9215_14671,1079460.ATTQ01000007_gene3675,439235.Dalk_1336	Oxidoreductase family,  NAD-binding Rossmann fold	0.07692307692307693	78	0.06451612903225806	31	0	11	0	10
func_e19ffe289882	1.4962766776851575	0.6831299374527856	0.028625796143125798	HL,LLI,LLIV	1499502.EV12_0252,167550.EV00_1656,59921.EU92_1608,388401.RB2150_15760	serine-type endopeptidase activity	0.03846153846153846	78	0.03225806451612903	31	0	11	0.1	10
func_36342e587b8a	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	1501268.EW14_0046,74545.EU96_0210	Helicase associated domain	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_45f0c5ea501a	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	768710.DesyoDRAFT_3987	ABC-type nitrate sulfonate bicarbonate transport system ATPase component	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_61e3b689413f	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	167555.NATL1_08631	Heparinase II/III-like protein	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_79b2669b3306	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	526218.Sterm_2360,69279.BG36_03980,981223.AIED01000021_gene2367,999423.HMPREF9161_00821,224324.aq_692	kdsB :: Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_7a358a532cd9	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	84588.SYNW0169,166314.Syncc8109_0172,1280380.KR100_02140,110662.Syncc9605_0164	pfs :: Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S- adenosylhomocysteine (SAH AdoHcy) to adenine and the corresponding thioribose, 5'-methylthioribose and S-ribosylhomocysteine, respectively	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_7eec10b1ebbc	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	1461693.ATO10_07887	tauA :: COG4521 ABC-type taurine transport system periplasmic component	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_a06fb750aa71	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	91464.S7335_2124	HEAT repeat	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_de019b720ca9	1.409036234017946	0.7034179614060343	0.029193876659369844	HL,LLI	1229172.JQFA01000004_gene1265	4Fe-4S dicluster domain	0.03846153846153846	78	0.06451612903225806	31	0	11	0	10
func_8dbd169a88d3	1.3734293022433217	0.7117746974886853	0.029505411783792897	HL,LLI,LLIV	1235794.C811_00418,2340.JV46_03130,1384484.AEQU_0909,997353.HMPREF9144_2392,479437.Elen_1799	Uncharacterized protein conserved in bacteria (DUF2130)	0.05128205128205128	78	0.03225806451612903	31	0	11	0.1	10
func_48dec168b09b	1.3266341271145563	0.7228184651239216	0.0298666590449112	HL,LLI,LLIILLIII	93059.P9211_12981,93059.P9211_13011,1047013.AQSP01000144_gene802	2-keto-3-deoxy-L-rhamnonate aldolase activity	0.03846153846153846	78	0.06451612903225806	31	0.09090909090909093	11	0	10
func_ada5c74b5ad6	1.3266341271145563	0.7228184651239216	0.0298666590449112	HL,LLI,LLIILLIII	74545.EU96_1552,146891.A9601_14101	bplA :: inositol 2-dehydrogenase activity	0.03846153846153846	78	0.06451612903225806	31	0.09090909090909093	11	0	10
func_e190a35e632f	1.3103284849903303	0.7266819486863076	0.0298666590449112	HL,LLI,LLIILLIII	1408164.MOLA814_02219,585425.KR52_11060,398767.Glov_0635,1121899.Q764_12070	Subunit R is required for both nuclease and ATPase activities,  but not for modification	0.0641025641025641	78	0.03225806451612903	31	0.09090909090909093	11	0	10
func_f3070010d986	1.3103284849903303	0.7266819486863076	0.0298666590449112	HL,LLI,LLIILLIII	1046714.AMRX01000007_gene2126,585423.KR49_13500,1501268.EW14_0164,59921.EU92_1840	Prophage CP4-57 regulatory protein (AlpA)	0.0641025641025641	78	0.03225806451612903	31	0.09090909090909093	11	0	10
func_15b527216acc	1.3001508630027454	0.7290972526655664	0.0298666590449112	HL,LLI	93060.P9215_16611,167542.P9515_12621,59921.EU92_1626,93057.EU95_1338,93060.P9215_16621,167542.P9515_12611	membrane protein (DUF2231)	0.05128205128205128	78	0.06451612903225806	31	0	11	0	10
func_3be6fb3ea1df	1.3001508630027454	0.7290972526655664	0.0298666590449112	HL,LLI	93057.EU95_1335,167542.P9515_12641,93060.P9215_16641	Belongs to the heme-copper respiratory oxidase family	0.05128205128205128	78	0.06451612903225806	31	0	11	0	10
